customer_id,tenure_months,monthly_charges,total_charges,support_calls_6m,late_payments_12m,extra_services,contract,internet_service,payment_method,paperless_billing,senior_citizen,has_dependents,churned
C001460,18,79.87,1417.52,1,1,2,Month-to-month,DSL,Post,True,True,True,0
C001461,20,64.72,1366.26,0,1,0,Month-to-month,Fibre optic,Credit card,True,False,True,0
C001462,33,88.35,2837.21,0,1,5,One year,DSL,Bank transfer,True,True,False,0
C001463,26,84.18,2230.19,3,0,1,Month-to-month,Fibre optic,Post,True,True,False,1
C001464,12,82.35,1038.77,2,0,5,One year,Fibre optic,Electronic cheque,False,False,False,1
C001465,1,52.76,53.06,2,0,1,One year,Fibre optic,Electronic cheque,True,False,True,1
C001466,22,39.84,887.16,2,0,1,Two year,DSL,Credit card,True,False,False,0
C001467,17,86.39,1505.0,0,0,2,Month-to-month,DSL,Bank transfer,False,False,False,0
C001468,5,67.25,310.45,0,0,3,Month-to-month,DSL,Credit card,True,False,False,1
C001469,19,65.27,1293.26,1,0,2,Month-to-month,DSL,Credit card,True,False,True,0
C001470,15,108.35,1641.87,2,0,2,Month-to-month,Fibre optic,Electronic cheque,False,True,True,1
C001471,38,46.17,1757.65,0,0,1,Month-to-month,DSL,Bank transfer,True,False,True,0
C001472,53,47.5,2529.33,3,0,2,Month-to-month,DSL,Electronic cheque,False,False,False,1
C001473,30,59.94,1687.8,0,0,4,Two year,DSL,Electronic cheque,False,False,True,0
C001474,15,19.16,295.2,2,0,2,Two year,None,Post,False,False,True,0
C001475,16,77.67,1256.72,1,0,2,Two year,Fibre optic,Electronic cheque,True,False,True,0
C001476,8,100.48,780.77,2,0,3,Month-to-month,Fibre optic,Post,False,False,False,1
C001477,9,80.06,729.42,0,1,4,One year,Fibre optic,Bank transfer,True,False,True,0
C001478,14,107.88,1535.07,3,0,2,Month-to-month,Fibre optic,Post,True,False,False,0
C001479,13,48.12,615.17,1,0,3,Month-to-month,DSL,Electronic cheque,True,False,True,0
C001480,4,76.46,317.55,0,0,3,Month-to-month,Fibre optic,Electronic cheque,True,False,True,1
C001481,38,99.22,3756.37,3,1,1,Two year,Fibre optic,Credit card,True,False,False,0
C001482,42,86.81,3615.6,1,0,1,One year,Fibre optic,Bank transfer,True,True,False,1
C001483,38,54.25,2102.94,0,1,4,Month-to-month,DSL,Bank transfer,False,False,False,1
C001484,43,16.55,693.08,0,0,5,One year,None,Credit card,False,False,False,0
C001485,63,78.64,4885.06,0,1,3,Two year,Fibre optic,Credit card,True,False,False,0
C001486,8,55.93,432.03,1,0,5,Month-to-month,DSL,Electronic cheque,False,True,False,1
C001487,62,17.64,1087.94,0,0,4,Two year,None,Credit card,False,False,False,0
C001488,11,49.26,536.47,1,1,4,Month-to-month,DSL,Credit card,True,False,True,0
C001489,24,52.69,1269.48,0,0,4,Month-to-month,DSL,Bank transfer,False,False,True,1
C001490,3,58.36,180.43,0,0,3,Two year,DSL,Post,False,False,False,0
C001491,10,25.84,263.67,1,0,0,Month-to-month,None,Bank transfer,True,True,False,0
C001492,31,70.7,2200.17,0,0,3,One year,DSL,Electronic cheque,True,False,False,0
C001493,25,80.14,2080.9,0,0,3,Month-to-month,Fibre optic,Credit card,False,False,False,1
C001494,11,81.2,876.51,1,0,2,One year,Fibre optic,Electronic cheque,False,False,False,0
C001495,16,86.45,1403.74,2,0,4,One year,Fibre optic,Bank transfer,True,False,False,1
C001496,9,98.81,913.7,0,0,2,Two year,Fibre optic,Post,False,False,False,0
C001497,31,44.85,1469.29,1,0,2,Two year,DSL,Credit card,True,False,False,0
C001498,40,100.62,4042.45,0,1,3,One year,Fibre optic,Credit card,True,True,True,0
C001499,8,86.23,681.82,1,0,5,Month-to-month,Fibre optic,Credit card,True,False,False,1
C001500,15,94.97,1425.21,3,0,1,Month-to-month,Fibre optic,Post,True,False,False,1
C001501,4,58.77,235.55,1,0,2,One year,DSL,Credit card,True,False,False,0
C001502,18,75.79,1336.68,1,0,1,Month-to-month,Fibre optic,Electronic cheque,True,False,True,1
C001503,23,62.96,1448.92,2,0,4,Month-to-month,Fibre optic,,True,True,False,1
C001504,20,88.49,1863.94,0,0,3,Two year,Fibre optic,Post,True,False,False,0
C001505,21,91.34,1821.6,3,0,0,Month-to-month,Fibre optic,Post,False,False,False,1
C001506,14,98.09,1273.46,0,0,3,Month-to-month,DSL,Bank transfer,True,False,True,0
C001507,14,64.42,860.84,0,0,5,Two year,DSL,,True,False,False,0
C001508,14,67.11,913.26,1,0,2,One year,DSL,Electronic cheque,True,False,False,0
C001509,10,57.41,553.57,1,1,0,One year,Fibre optic,Electronic cheque,False,False,False,1
C001510,11,78.58,843.44,1,0,1,Month-to-month,DSL,Electronic cheque,False,True,False,1
C001511,22,52.73,1124.11,0,0,3,Month-to-month,DSL,Electronic cheque,False,True,False,0
C001512,38,74.29,2861.19,1,3,2,One year,DSL,Credit card,True,False,False,0
C001513,7,66.5,452.31,0,2,5,Month-to-month,DSL,Electronic cheque,True,False,False,0
C001514,14,54.53,736.98,2,1,4,One year,Fibre optic,Electronic cheque,False,False,False,0
C001515,5,91.04,428.49,1,1,0,Month-to-month,Fibre optic,Post,True,False,False,1
C001516,10,71.93,740.77,1,1,4,Month-to-month,Fibre optic,Electronic cheque,True,True,False,1
C001517,12,89.01,1111.05,0,0,3,Month-to-month,Fibre optic,Post,False,False,True,0
C001518,17,75.04,1285.42,1,1,4,Month-to-month,Fibre optic,Post,True,False,False,0
C001519,17,103.64,1768.61,1,1,4,Month-to-month,Fibre optic,Bank transfer,True,False,False,1
C001520,15,17.62,269.52,3,0,3,One year,None,Bank transfer,False,False,True,0
C001521,21,19.68,423.37,2,1,3,One year,None,Post,True,True,False,0
C001522,7,28.67,,0,0,1,Month-to-month,None,Electronic cheque,True,False,False,0
C001523,18,29.05,519.0,0,0,2,One year,None,Credit card,False,False,False,0
C001524,26,19.54,522.97,2,1,2,Month-to-month,None,Credit card,True,False,False,0
C001525,7,84.22,579.93,0,0,1,Month-to-month,Fibre optic,Credit card,True,True,True,0
C001526,3,102.13,307.84,3,0,3,Two year,Fibre optic,Bank transfer,True,False,False,0
C001527,31,71.17,2286.49,1,0,0,One year,Fibre optic,Post,True,False,False,0
C001528,5,59.92,321.1,0,0,5,One year,DSL,Credit card,False,False,False,0
C001529,10,124.24,1279.14,2,1,1,Month-to-month,Fibre optic,Electronic cheque,True,False,False,1
C001530,25,15.53,373.48,0,2,1,Month-to-month,None,Post,False,False,False,1
C001531,7,77.15,528.79,1,0,4,One year,Fibre optic,Post,False,False,False,1
C001532,29,32.37,972.87,0,1,3,One year,DSL,Bank transfer,False,False,False,1
C001533,9,69.77,613.86,0,0,0,One year,Fibre optic,Bank transfer,True,False,False,1
C001534,8,68.36,561.17,4,0,2,Two year,DSL,Bank transfer,True,False,True,1
C001535,5,72.93,383.49,0,1,4,Month-to-month,Fibre optic,Credit card,False,False,True,1
C001536,9,90.4,839.67,0,0,2,Two year,Fibre optic,Credit card,True,False,False,0
C001537,23,94.74,2296.24,2,3,3,One year,Fibre optic,Electronic cheque,True,False,False,1
C001538,10,66.88,645.95,0,0,4,Month-to-month,Fibre optic,Bank transfer,False,False,False,0
C001539,31,45.49,1328.14,1,0,5,Month-to-month,DSL,Bank transfer,True,False,False,1
C001540,16,104.5,1632.56,1,0,3,One year,Fibre optic,Credit card,False,True,True,0
C001541,17,58.67,997.53,1,0,3,Month-to-month,DSL,Bank transfer,True,False,False,1
C001542,7,107.61,732.63,1,1,3,One year,Fibre optic,Credit card,True,False,False,0
C001543,34,55.37,1838.57,0,0,2,One year,Fibre optic,Credit card,True,True,False,0
C001544,26,73.99,1915.46,2,0,0,Month-to-month,DSL,Electronic cheque,False,False,False,1
C001545,25,33.79,833.0,0,0,1,Month-to-month,None,Electronic cheque,True,False,True,0
C001546,13,54.47,725.82,0,0,0,One year,Fibre optic,,False,False,False,0
C001547,5,65.55,327.89,0,1,1,Month-to-month,DSL,Electronic cheque,False,False,False,1
C001548,17,89.05,1486.91,0,1,3,Two year,Fibre optic,Post,True,False,True,1
C001549,22,63.03,1426.35,0,1,5,Month-to-month,DSL,Electronic cheque,True,True,False,1
C001550,22,62.8,1500.03,0,0,5,Two year,DSL,Electronic cheque,True,False,True,0
C001551,20,29.62,600.58,0,1,0,Month-to-month,None,Electronic cheque,False,False,False,0
C001552,20,105.84,2082.74,1,0,2,Month-to-month,Fibre optic,Credit card,False,False,False,0
C001553,8,104.91,797.44,0,0,2,One year,Fibre optic,Post,True,False,False,1
C001554,9,57.88,516.62,0,0,3,Month-to-month,Fibre optic,Electronic cheque,False,False,False,1
C001555,5,24.38,117.52,1,1,0,Month-to-month,None,Electronic cheque,False,False,False,0
C001556,31,21.38,672.7,0,0,5,Month-to-month,None,Electronic cheque,True,False,False,1
C001557,52,38.61,2108.47,0,2,1,One year,DSL,Bank transfer,True,False,True,0
C001558,72,65.68,4606.24,0,0,1,One year,DSL,Bank transfer,True,True,False,0
C001559,18,74.0,1308.46,2,0,4,Month-to-month,Fibre optic,Electronic cheque,True,True,False,0
C001560,20,77.39,1580.84,1,0,3,Month-to-month,DSL,Electronic cheque,True,False,False,1
C001561,14,60.35,826.26,1,0,2,Month-to-month,Fibre optic,Post,False,False,False,0
C001562,18,49.16,838.2,0,0,4,Two year,DSL,Electronic cheque,True,False,False,0
C001563,7,75.43,546.76,1,1,0,Month-to-month,Fibre optic,Credit card,False,False,False,1
C001564,13,31.74,395.2,0,1,5,One year,DSL,Electronic cheque,False,False,False,0
C001565,8,82.15,655.19,1,0,0,Month-to-month,Fibre optic,Credit card,True,False,False,1
C001566,12,121.65,1453.16,1,0,4,One year,Fibre optic,Electronic cheque,False,False,True,0
C001567,8,62.6,494.12,0,0,3,Two year,DSL,Electronic cheque,False,False,True,0
C001568,22,27.25,610.09,2,0,3,Month-to-month,None,Bank transfer,True,True,False,1
C001569,24,113.22,2591.35,1,0,3,One year,Fibre optic,Credit card,True,False,False,1
C001570,19,84.11,,2,0,3,Month-to-month,Fibre optic,Electronic cheque,True,False,False,1
C001571,9,18.2,159.5,1,0,0,One year,None,Post,False,False,False,0
C001572,5,67.7,338.8,0,0,4,Month-to-month,DSL,Credit card,False,False,False,0
C001573,25,37.9,923.39,0,0,3,Month-to-month,DSL,Electronic cheque,True,False,False,1
C001574,15,65.08,,2,1,2,Month-to-month,DSL,Credit card,True,False,False,1
C001575,2,46.64,95.54,1,0,1,Month-to-month,DSL,Credit card,True,False,True,0
C001576,17,21.41,361.93,0,1,4,Two year,None,Electronic cheque,False,False,True,0
C001577,20,18.67,369.56,2,1,4,One year,None,Post,True,False,True,0
C001578,3,42.8,125.24,2,0,3,Month-to-month,Fibre optic,Credit card,True,False,True,1
C001579,23,95.69,2205.95,0,0,1,Month-to-month,Fibre optic,Credit card,False,False,False,1
C001580,4,23.26,95.75,0,0,1,One year,None,Bank transfer,True,False,False,0
C001581,8,54.49,434.61,1,1,4,Month-to-month,DSL,Electronic cheque,True,False,False,1
C001582,4,46.66,194.32,1,1,2,Month-to-month,DSL,Credit card,True,False,False,1
C001583,7,15.0,104.12,0,0,1,One year,None,Bank transfer,True,False,False,0
C001584,5,90.36,477.5,1,0,5,Month-to-month,Fibre optic,Electronic cheque,False,False,True,1
C001585,31,87.03,2537.71,0,1,5,Month-to-month,DSL,Electronic cheque,False,False,False,1
C001586,13,87.65,1120.13,2,0,3,Month-to-month,Fibre optic,Bank transfer,True,False,False,1
C001587,11,72.32,775.37,2,1,0,Month-to-month,DSL,Electronic cheque,True,False,False,1
C001588,33,96.2,3163.37,0,0,5,One year,Fibre optic,Post,False,False,False,0
C001589,32,77.98,2538.42,1,0,5,One year,Fibre optic,Electronic cheque,True,False,False,0
C001590,11,57.66,683.03,0,2,5,Two year,DSL,Electronic cheque,False,False,False,1
C001591,19,93.34,1778.53,2,1,0,Month-to-month,Fibre optic,Electronic cheque,False,False,False,1
C001592,9,77.42,714.5,2,1,3,One year,Fibre optic,Credit card,False,False,False,0
C001593,14,75.83,1035.58,2,0,3,Two year,Fibre optic,Bank transfer,False,False,False,1
C001594,6,84.8,504.04,0,1,0,One year,Fibre optic,Credit card,False,False,False,0
C001595,21,112.34,2407.16,0,2,0,Two year,Fibre optic,Electronic cheque,False,False,False,0
C001596,34,55.95,1815.72,1,0,5,Two year,DSL,Credit card,False,False,False,0
C001597,30,73.67,,0,1,0,Two year,DSL,Electronic cheque,True,False,False,1
C001598,16,100.64,1614.06,0,0,4,Two year,Fibre optic,Electronic cheque,True,False,True,0
C001599,2,85.15,169.46,1,0,5,One year,Fibre optic,Bank transfer,False,False,False,0
C001600,9,74.79,677.49,0,0,2,Month-to-month,DSL,Bank transfer,True,False,False,1
C001601,14,15.0,199.4,0,0,2,Two year,None,Electronic cheque,True,False,True,0
C001602,4,28.68,113.55,2,1,2,Two year,None,Bank transfer,False,False,False,0
C001603,4,52.11,,0,1,3,Month-to-month,DSL,Bank transfer,True,False,False,0
C001604,40,68.53,2757.04,0,0,0,Month-to-month,DSL,Credit card,True,True,False,0
C001605,28,69.65,1999.76,1,3,0,Month-to-month,Fibre optic,,True,False,False,1
C001606,22,60.22,1326.64,2,0,5,Two year,DSL,Electronic cheque,True,False,True,0
C001607,25,30.79,744.4,0,0,2,Month-to-month,None,Bank transfer,False,True,True,1
C001608,5,101.64,,1,2,5,Month-to-month,Fibre optic,Electronic cheque,True,False,True,1
C001609,7,54.1,358.8,1,0,0,Month-to-month,DSL,Credit card,True,True,True,1
C001610,18,98.89,1785.23,3,1,0,Month-to-month,Fibre optic,Bank transfer,True,True,False,1
C001611,19,85.44,1646.85,1,0,2,Two year,DSL,Electronic cheque,True,False,False,0
C001612,4,68.46,273.32,0,0,4,Month-to-month,Fibre optic,Electronic cheque,True,False,False,1
C001613,17,65.11,1128.59,0,0,0,Month-to-month,DSL,Post,True,False,True,1
C001614,14,20.4,274.27,0,0,3,Month-to-month,None,Electronic cheque,True,False,False,0
C001615,29,82.89,2567.28,0,0,1,One year,Fibre optic,Electronic cheque,False,False,False,1
C001616,19,29.84,551.25,0,0,0,One year,None,Post,True,False,False,0
C001617,43,56.86,2253.79,0,0,1,Month-to-month,DSL,Credit card,True,False,False,0
C001618,11,71.51,756.39,3,0,4,Month-to-month,Fibre optic,Electronic cheque,False,False,False,1
C001619,6,15.06,98.31,0,1,5,Two year,None,Post,True,True,True,0
C001620,43,95.17,4226.13,2,0,4,One year,Fibre optic,Electronic cheque,True,False,False,1
C001621,20,85.04,1636.13,0,0,0,One year,Fibre optic,Bank transfer,True,False,False,1
C001622,15,24.93,387.13,3,0,3,Month-to-month,None,Post,False,False,False,0
C001623,7,61.7,448.47,0,0,1,Two year,Fibre optic,,True,True,False,0
C001624,12,25.45,292.09,0,1,1,One year,None,Credit card,True,False,False,0
C001625,11,72.72,829.2,1,0,4,Month-to-month,Fibre optic,Electronic cheque,True,False,False,1
C001626,5,91.45,451.59,1,0,5,Two year,Fibre optic,Credit card,True,False,False,0
C001627,1,106.28,108.51,0,0,1,Two year,Fibre optic,Credit card,True,True,True,0
C001628,11,67.31,,0,0,2,One year,Fibre optic,Bank transfer,True,False,False,0
C001629,26,65.39,1747.97,3,0,5,One year,DSL,Bank transfer,False,False,False,0
C001630,36,29.38,1051.3,2,0,5,Month-to-month,None,Bank transfer,False,False,True,1
C001631,30,91.49,2676.95,0,0,1,Month-to-month,Fibre optic,Credit card,True,False,False,0
C001632,31,85.05,2678.09,2,0,2,Month-to-month,Fibre optic,Credit card,False,True,True,1
C001633,6,22.12,135.99,0,0,1,One year,None,Post,True,False,True,0
C001634,18,70.74,1291.13,0,1,3,Month-to-month,Fibre optic,Bank transfer,True,True,False,0
C001635,22,44.35,973.85,1,1,5,Month-to-month,DSL,Electronic cheque,True,False,False,0
C001636,23,69.63,1633.78,0,2,3,Two year,Fibre optic,Post,True,False,False,0
C001637,14,53.16,707.83,2,0,5,Month-to-month,Fibre optic,Credit card,True,False,False,1
C001638,17,65.96,1145.92,2,0,0,Two year,DSL,Post,False,False,True,0
C001639,29,45.61,1314.55,1,0,4,Month-to-month,DSL,Electronic cheque,True,False,False,1
C001640,22,107.51,2444.06,1,0,5,Month-to-month,Fibre optic,Post,True,True,True,1
C001641,25,48.87,1227.62,3,0,3,Month-to-month,Fibre optic,Credit card,True,False,False,1
C001642,10,25.15,256.04,2,0,3,Month-to-month,None,Electronic cheque,False,True,False,0
C001643,24,49.33,1204.64,2,0,0,Month-to-month,Fibre optic,Bank transfer,True,False,False,1
C001644,17,84.51,1420.6,1,0,5,Month-to-month,Fibre optic,Post,False,False,True,1
C001645,27,63.11,1665.59,2,2,1,One year,DSL,Credit card,True,False,True,1
C001646,8,28.25,232.34,0,2,0,Month-to-month,None,Bank transfer,True,True,True,0
C001647,26,16.56,434.75,0,1,3,Month-to-month,None,Electronic cheque,True,False,False,0
C001648,12,23.07,279.13,0,1,0,Month-to-month,None,Bank transfer,True,False,False,0
C001649,26,79.69,2129.26,3,1,4,Month-to-month,Fibre optic,,False,False,False,0
C001650,19,47.22,913.85,0,2,2,Month-to-month,DSL,Credit card,False,False,True,1
C001651,16,58.01,966.03,1,0,3,Month-to-month,Fibre optic,Bank transfer,True,True,True,1
C001652,12,66.45,789.02,0,0,5,One year,Fibre optic,Bank transfer,True,False,True,0
C001653,15,62.07,945.98,0,0,3,One year,DSL,Credit card,True,False,True,0
C001654,11,40.26,460.61,1,1,5,Two year,DSL,Bank transfer,True,False,True,1
C001655,12,51.31,604.3,0,1,3,One year,DSL,Electronic cheque,True,False,True,0
C001656,21,107.72,2196.52,2,2,4,Month-to-month,Fibre optic,Bank transfer,True,False,False,1
C001657,3,32.57,97.42,1,0,2,Month-to-month,None,Electronic cheque,True,True,False,0
C001658,26,97.96,2549.76,5,0,4,Month-to-month,Fibre optic,Electronic cheque,True,False,False,1
C001659,26,63.78,1669.63,2,0,2,One year,Fibre optic,,True,False,False,0
C001660,12,83.99,1031.79,0,0,3,Month-to-month,DSL,Electronic cheque,True,False,True,1
C001661,17,94.8,1637.31,1,0,5,Month-to-month,Fibre optic,Electronic cheque,True,True,False,0
C001662,7,102.36,772.7,2,2,4,Two year,Fibre optic,Electronic cheque,False,False,False,1
C001663,20,40.9,849.37,1,0,1,Month-to-month,DSL,Credit card,True,False,False,0
C001664,7,124.28,854.14,2,0,2,Month-to-month,Fibre optic,Credit card,False,False,False,1
C001665,0,40.56,41.65,0,0,0,Two year,DSL,Credit card,False,False,False,0
C001666,35,34.31,1199.55,2,0,5,Month-to-month,None,Bank transfer,True,False,True,0
C001667,6,22.56,137.98,1,3,4,Month-to-month,None,Credit card,True,False,True,1
C001668,14,68.98,975.09,0,0,2,Month-to-month,DSL,Electronic cheque,False,False,True,0
C001669,18,62.17,1059.86,2,0,5,Month-to-month,Fibre optic,Electronic cheque,True,False,False,1
C001670,21,99.32,2041.3,0,0,2,Two year,Fibre optic,Credit card,True,False,False,0
C001671,15,64.88,977.66,1,0,4,One year,DSL,Electronic cheque,True,False,False,0
C001672,19,108.58,2109.78,1,0,1,Month-to-month,Fibre optic,Electronic cheque,True,True,False,1
C001673,12,103.86,,1,1,3,Month-to-month,Fibre optic,Credit card,True,False,False,1
C001674,4,89.23,371.79,1,1,0,Month-to-month,Fibre optic,Electronic cheque,True,True,False,0
C001675,15,46.11,710.33,0,1,4,One year,DSL,Credit card,True,False,False,0
C001676,24,102.81,2394.83,0,1,1,Month-to-month,Fibre optic,Bank transfer,False,True,False,0
C001677,6,63.57,381.36,1,0,0,Month-to-month,DSL,Post,False,False,True,0
C001678,18,72.89,1347.63,1,0,0,One year,DSL,Post,False,False,False,1
C001679,49,59.55,3022.15,1,0,1,Two year,DSL,Bank transfer,False,False,True,0
C001680,14,74.46,1000.17,0,0,3,Two year,DSL,Electronic cheque,True,False,True,0
C001681,15,39.92,587.12,1,0,2,Two year,DSL,Post,True,False,True,0
C001682,3,130.0,402.13,2,1,1,Month-to-month,Fibre optic,Bank transfer,False,False,False,1
C001683,6,83.27,482.61,1,0,4,One year,Fibre optic,Credit card,False,False,False,0
C001684,8,56.95,463.83,0,0,2,Two year,DSL,Credit card,False,True,False,0
C001685,23,58.65,,0,0,5,Month-to-month,DSL,Electronic cheque,False,False,False,0
C001686,7,15.0,104.35,1,0,2,Month-to-month,None,Bank transfer,True,False,True,0
C001687,20,24.71,459.43,0,0,4,Month-to-month,None,Bank transfer,True,False,False,0
C001688,8,48.83,403.14,1,1,1,Two year,DSL,Bank transfer,True,False,False,1
C001689,3,99.9,293.07,0,0,3,Two year,Fibre optic,Post,True,False,False,0
C001690,25,53.97,1325.13,0,1,1,Two year,DSL,Bank transfer,True,False,False,0
C001691,11,26.3,293.49,0,0,2,Month-to-month,None,Bank transfer,True,False,False,1
C001692,21,86.74,1821.85,1,0,0,Two year,Fibre optic,Electronic cheque,False,False,True,0
C001693,3,60.34,181.02,4,3,4,Month-to-month,DSL,Electronic cheque,True,False,False,1
C001694,1,105.72,105.25,0,1,5,Month-to-month,Fibre optic,Bank transfer,True,False,True,0
C001695,17,80.91,1352.49,0,0,3,One year,Fibre optic,Electronic cheque,True,True,True,1
C001696,5,68.32,335.22,0,0,2,One year,DSL,Credit card,False,False,True,0
C001697,16,63.11,1027.74,0,0,1,Two year,DSL,Credit card,False,False,False,0
